Hours_Studied,Attendance_Rate,Sleep_Hours,Practice_Tests_Taken,Exam_Score
97.0326855112309,13.046107864724776,25.988231824195672,52.27542717803541,359.7836569975716
59.250902425815006,20.62361058313784,38.95104377220905,56.545602745276426,252.0078015001303
97.54159239683959,20.951701727615017,15.041476354599876,77.9669803678767,354.2792399191429
74.33343943069282,45.121092793807044,23.04603091243518,59.607275583755936,211.94990186977392
72.79559421375437,48.98081310202427,28.80588558525726,64.85346395619197,220.19015389751473
29.448054602233874,31.178441970345695,19.551762961179982,68.45696933393405,111.17692104752955
97.86470092986175,4.159206128543058,33.60637983765769,53.30921291221028,394.6686729121234
10.560722968413089,36.64993587979975,14.850957008013703,66.55878226343346,1.561630049610427
32.768412614509955,33.9342701239492,30.55177570404021,54.46381683630652,104.88286834288351
49.131237916400124,41.301143351260976,15.597351229751053,82.67686646199,161.25312608903076
80.14446296143772,17.37256683555278,28.547532629780783,70.03620507007273,306.77996943106973
27.79165671402278,2.944004707906156,35.0807330006384,25.393241192662096,151.21841695270177
87.66939120393,30.591090822764606,52.03564018730217,55.85292124210238,343.0506937803955
98.50606094577815,6.200730915663599,40.77634330229614,82.18349150095189,427.9952544941117
24.745801726422883,37.976476458166566,46.172412099860324,55.74268192849145,86.74364660668768
63.76005495395733,39.72116587883211,30.679721933773017,51.549651550804064,208.85749183632754
10.808748790079948,20.431339337494897,51.157358407718036,79.87367562661896,97.93900426035309
44.791415437926645,47.18987529415228,27.587413261078073,38.347476449725285,118.0720309401899
13.974405213834961,8.688989687763794,27.478024925127656,61.30069787291604,98.21312486532906
96.09876709428123,47.12929248634901,17.179171717453556,71.8032634102464,295.32924004470425
49.25319821918179,23.274483740876782,32.22251746518633,77.03855251934053,183.3938481776523
95.40795761034065,38.14968206376831,40.536004039064025,39.332996609071145,328.57737971829044
80.76753873415548,37.641009774020645,23.66141856496572,35.07575826289459,248.4368253613084
87.96603687235286,49.06049595656304,26.293978100327053,89.89114002006757,260.63826448655556
25.584887934635333,48.663899706446536,25.364550294317354,44.43156359132923,39.580935898186624
16.745372831179633,2.0045562320584187,26.68547444904784,58.20231175997968,118.48601186968388
64.06684492399924,0.7985638765780345,24.09616613645797,108.62448003716088,304.6041258860354
25.117496534656347,27.164515751176705,16.499602759769505,50.695025346083,51.64569887229244
76.0042150759513,1.6938808949204576,43.809681298362364,15.958708428461733,315.77775983351603
46.759947413681324,32.87423179176363,10.28246923597704,115.73607184852477,155.2147888134817
57.51179410761283,26.74513008322263,20.72917805407922,80.25158674830169,206.96431538530763
94.38144255558478,33.327919805013,33.43741450244406,67.17581653715075,311.1300924990424
56.95265102004622,22.067035218633503,40.115617418251986,115.54269357149357,261.7256589237823
19.73740445985076,13.623572936186806,27.913991862953843,58.49468491264304,108.55121806717122
24.24010664663195,47.4834469973922,27.16753709074388,88.91865723426275,67.93163337179669
59.06823865328915,36.41347200966234,30.494765429806687,60.24919955911816,196.45904142109325
57.196367206162606,0.31619686327413743,27.386879576557657,54.48710765665122,258.6531858569446
67.38492197133942,4.966388244708725,38.76742482147535,72.65028926217025,318.3253658179672
46.13458992312456,31.584612256248978,25.171213139232123,77.68775634900771,168.7359415432045
68.48245981174081,14.401841349885409,20.145815389494864,85.64734736963693,272.2986569859389
45.721000261155936,20.381083864582884,25.27337184464286,83.89032519276931,192.5024331072818
66.15245021934007,39.076556194885484,30.96267943928949,50.02558550294899,218.59174205635648
79.06644703811115,17.707276908968268,42.29213395113699,58.38520772899917,331.49553571962235
26.107651903701775,46.29042986396295,45.998775141511075,98.75742806073062,103.4607313893537
43.801819172878815,36.02260607123082,26.005857237283596,72.176744386103,137.19016270944138
55.22797533942409,27.596322036568733,15.358164385392445,61.95077991039913,179.92639175768247
71.80003719247112,9.04824180125512,16.161337201823372,86.94858238753955,297.420601748856
32.831168379524485,20.47956948338247,51.25322152815616,88.00321599817471,180.5244431071159
59.926677664830265,38.144089492166174,25.971302189516045,85.79957439330406,213.91651245391995
66.24377596576879,49.53984092585286,34.5790621660737,49.07630023768311,175.21426653526342
90.59510494505315,3.682618706031332,49.1728485293923,52.30426722211275,387.47189655237423
42.65682295898138,6.737630350088864,23.198837594409724,75.04268722078024,189.15940519461415
67.38013657168631,37.002236500096295,28.054260067710622,83.84730052769433,244.54819650680997
27.2301761907067,41.68906849606957,24.19404828411113,36.098758817079066,62.58071700814782
54.801470315557516,4.438642869510135,19.04083996677077,50.89952969986951,234.19039758993554
26.420086411408615,41.47089748605028,37.997555367606815,55.406206262634214,86.82259604144885
92.65447352257864,39.33661572175423,40.656997694604584,80.14494228235489,325.01090414302325
48.86398642071049,34.4110636602063,11.262615625322951,38.339947139561936,136.7831821476212
84.71692918885117,16.99632082410775,39.817106626077916,114.09926857091747,366.3853619312321
47.50986742105263,22.227033226715022,27.64032883557353,61.801081165072866,184.73819307141662
91.42008298690303,18.316806962576713,31.83626318747317,72.40166624546349,354.81001241020704
46.434269557981544,42.02330323610911,31.978690014898948,104.59730007484794,174.56261799996972
39.805705278201046,16.41610684404541,16.93461327676316,72.58344196222164,172.1656641728247
61.49248932454738,16.128748812662785,26.891290844063082,75.10283075267105,237.12146002159665
86.0899284184702,46.76454286168437,20.090867791852617,56.56164690872269,250.40351246037378
87.49128805777647,45.99936738489489,49.15251572767684,69.50594767438773,304.3045366415895
63.611930536150105,48.4337062688591,51.85848150801658,39.01026137589577,208.484757019744
17.619544991836925,40.377447660730034,30.840333926997577,58.60907360884636,27.335696252412127
63.753994658725745,4.3457808821382615,18.210439795292878,60.88241338413463,257.2491830851737
32.090833772479186,4.545527581045511,41.560560628692684,40.340580589654536,169.8595258703929
75.9334103730971,27.854103763260202,28.09998165521341,80.27100128852408,298.5930448279753
90.5186163085065,42.80918854639088,47.454445064179225,69.19163558743034,309.940405758903
56.32605738218306,44.20989319876341,49.68719388660966,22.941308904686792,171.59735652452747
64.32071593241858,31.842433643330043,46.72906428529285,75.94046267540809,252.07943788689067
15.856103114452662,47.79022969919578,26.047405488468,41.645179104191804,6.27561600469579
58.60672566785257,7.594280061634862,20.019252117994572,71.80177653299633,250.71808363161836
21.62681053033939,11.079046499027651,23.369499918976494,44.13175814897092,102.32818029783388
65.31065617152987,16.624758349374822,29.03654762549715,53.00046929825466,253.2275354199845
42.72853123403541,12.840246044077858,20.761926650710294,68.54944840503488,184.66184295865997
