Hours_Studied,Attendance_Rate,Sleep_Hours,Practice_Tests_Taken,Exam_Score
49.23954119278034,38.90040799042341,71.086926238052,56.5000631253048,201.9886710158439
12.333360864510219,6.697710408584551,38.21120877311912,31.257131355384406,78.85203115876553
59.469623009083826,43.44583132160394,45.317603163169565,26.955994175168385,190.39324642110637
49.17901533564492,37.438893913842726,10.14154226207355,46.48676421998339,127.27295870723289
47.83310218787401,39.92928270495405,33.65053516440841,38.658657524333535,154.72288869661847
39.73013389034867,27.167261529195137,37.74082033404699,46.94137709723442,149.24271548637597
28.418377063405824,11.041895753073094,26.355209083873415,47.758104996643794,140.07953249828796
65.73438697155973,45.92293232948003,21.240205223346052,52.97475077814454,188.9684776821371
36.96892063070708,29.604228883318818,33.96520158686709,80.90955975277011,146.5449228184733
34.014454759258,17.31189547275732,26.85382564344069,87.38032048801936,154.1170761735879
65.90204494923654,13.18892646400099,24.06244417117393,74.50706518714117,276.2241218239163
57.622788484933515,45.6957738582566,41.495005677179826,52.8105108170994,207.2152455582284
22.11219508104402,20.986773065341037,43.35566168340722,89.93903579044972,138.69292920141163
56.22203091391718,27.009575783356542,33.026293361780986,29.377777848151197,193.06061597935573
26.599587908222375,30.42210789025248,25.457721452838896,19.53272121984292,76.60368612298564
80.6801633035006,41.3124914217079,35.14370717465449,65.35945152957262,271.61705273031083
86.85777633755399,31.178159228106537,38.29458430613394,59.95587109180676,301.65056773625264
54.4813153643735,8.835608079221302,36.306219672771206,57.21416234462748,247.40283436242922
86.19053368217212,29.562867632677293,15.466356503432113,60.65130938624983,303.9530352958503
17.16809293081549,24.463308349742956,26.619822226437723,27.188795503903165,51.09528171534717
55.472148110953356,27.395389004518833,33.591333317938044,36.86601658963717,184.10577194821738
15.87578539481903,34.97603098952741,36.22220414467933,84.6806936272915,72.8075422505042
48.53100948376505,12.290558195206536,39.60781944843228,80.56369798312288,250.1690598827704
18.68778240945513,9.33135727932401,37.5837034716677,45.56240547780193,123.09479497879202
21.444397453114973,5.529157389808054,18.656815169693814,98.66313932698156,145.35107890335993
63.70707780807362,13.702962626802684,22.92579112436213,38.58407348725653,264.0253197902584
30.34108005438123,0.5125019699795452,17.785708349042316,48.57236784233515,166.95748977012667
19.625111587898466,31.46798614147911,48.044766415797255,65.84864134659871,100.30999276758955
29.827558636350375,14.758615260987124,31.80409806911546,36.10000210150233,127.53124562171791
41.48436565029694,9.364327235094889,35.531642741578125,50.24138911616271,194.66503834336476
52.10087361240702,4.764402613040186,40.330290659276216,56.538576695490505,247.97992761191014
28.15689036384688,14.187790373262732,26.709975652992938,52.093071976663836,135.33676893051936
67.63660526934234,10.746219206534763,18.489970558588517,77.41681529216419,266.2261748142245
53.476285199657646,14.280186695545115,25.734775291447303,71.85613593562249,239.44227272042352
55.47130480166942,23.57049287348395,28.518528088226983,38.01405381743152,199.33919311755304
44.82033860067034,27.474841054420402,45.01436915256578,46.36938711071949,172.3748948617304
81.42737089974193,42.25565577873508,38.69598197544945,63.60133369870426,282.6468266480183
62.2003760990026,49.42548503920822,19.129094251575584,58.661379120069654,145.44417677446967
24.60687386520825,2.4434043114675674,36.6422141339563,44.24500919361399,138.7416971262604
73.06771119464406,11.605912571808197,37.34884667740952,68.49507344550582,303.85354104502596
96.80959720803297,32.16557136241176,19.386342560691617,76.39770233068766,340.95399592753273
55.000752505319504,8.073328144583837,28.914831760810156,47.37762634829808,229.04368593950716
90.05680575515304,43.50729466845007,11.495960262085237,75.78119297164628,289.768920480136
40.74522874039987,10.870121315251296,33.3048806399892,27.56652394037338,169.0615855998381
61.04297148649383,37.087751944172446,26.843067896972265,27.790014829780738,187.08390432098898
48.4791366966499,32.65102566155505,16.499978973344554,69.99879527940095,148.82725315489296
49.30725367241191,39.94427557523148,23.018290024171073,43.30969585229044,149.52451099689492
79.89032664973902,1.5623781132630798,32.39951198272887,40.06080625851644,332.69966215132195
58.20437561478907,11.478701437217259,24.47050560436778,54.73223845899024,241.5300168299658
95.83680042503799,35.23137495602296,32.99526813180158,46.45279016513852,319.3336818061705
58.97873441332919,4.3781254500561415,35.52663695604199,66.54134076037474,262.26866020013193
17.388543004752233,1.5294741597159656,21.595569875085033,30.892811100435026,96.69991920873787
42.97081615075184,17.856746684978038,26.877293303413563,52.56961751288384,182.41634959729737
86.57654536040515,29.48909957358819,51.44678089111037,123.21931939091768,354.2578159184546
46.56475387431557,2.6111363692080114,31.211055815783286,62.19902025641517,210.75211573695302
